High,Low,Open,Close,Volume,Adj Close
182.38999938964844,180.2100067138672,180.2899932861328,181.72000122070312,32207100.0,177.63284301757812
183.5,179.24000549316406,182.58999633789062,179.97000122070312,31693500.0,175.92221069335938
180.52000427246094,177.80999755859375,180.32000732421875,178.44000244140625,29368400.0,174.42662048339844
180.24000549316406,178.07000732421875,178.5,178.64999389648438,22743800.0,174.6318817138672
179.1199951171875,177.6199951171875,178.64999389648438,178.02000427246094,39404700.0,174.01608276367188
177.47000122070312,173.66000366210938,177.32000732421875,175.3000030517578,33446800.0,171.35723876953125
176.8000030517578,174.94000244140625,175.24000549316406,175.24000549316406,19649400.0,171.29861450195312
175.08999633789062,171.25999450683594,175.0399932861328,171.27000427246094,37054900.0,167.4178924560547
172.67999267578125,168.60000610351562,170.0,168.85000610351562,41490800.0,165.0523223876953
169.9199981689453,164.94000244140625,168.38999938964844,164.94000244140625,41028800.0,161.2302703857422
173.10000610351562,166.44000244140625,168.07000732421875,172.77000427246094,37541200.0,168.8841552734375
175.14999389648438,166.9199981689453,173.67999267578125,168.33999633789062,40922600.0,164.55380249023438
170.02000427246094,165.19000244140625,167.25,166.47999572753906,41668500.0,162.73562622070312
171.75,166.89999389648438,167.80999755859375,167.77999877929688,38398500.0,164.00637817382812
168.94000244140625,164.47000122070312,166.63999938964844,166.67999267578125,37586800.0,162.93112182617188
168.75,164.8800048828125,167.63999938964844,168.38999938964844,30278000.0,164.60267639160156
172.00999450683594,164.77000427246094,164.8800048828125,171.61000061035156,34605500.0,167.750244140625
174.22999572753906,172.0800018310547,172.5800018310547,172.8000030517578,26933200.0,168.91348266601562
172.47999572753906,168.1999969482422,170.97000122070312,168.3800048828125,35005300.0,164.59291076660156
173.08999633789062,169.85000610351562,169.8800048828125,170.0500030517578,29017700.0,166.225341796875
174.0,171.52999877929688,173.0,173.25,28408600.0,169.35337829589844
173.9199981689453,171.6999969482422,172.22999572753906,172.44000244140625,22431600.0,168.5615692138672
175.0,173.0399932861328,173.41000366210938,174.13999938964844,22889300.0,170.22335815429688
175.83999633789062,173.85000610351562,174.77999877929688,174.72999572753906,25124300.0,170.800048828125
176.19000244140625,174.8300018310547,175.02999877929688,175.82000732421875,21578400.0,171.86558532714844
178.94000244140625,176.41000366210938,176.49000549316406,178.24000549316406,26605400.0,174.2311248779297
178.82000732421875,176.8800048828125,177.80999755859375,177.83999633789062,20754500.0,173.8401336669922
175.38999938964844,172.66000366210938,173.75999450683594,172.8000030517578,34808800.0,168.91348266601562
171.22000122070312,165.42999267578125,170.60000610351562,165.72000122070312,65491100.0,161.99270629882812
166.9199981689453,164.08999633789062,166.8300018310547,165.24000549316406,36515500.0,161.5235137939453
166.3300018310547,161.22000122070312,165.6699981689453,162.94000244140625,33692000.0,159.27525329589844
165.4199981689453,162.41000366210938,162.6199951171875,163.64999389648438,28382100.0,159.96926879882812
165.72999572753906,163.3699951171875,164.1199951171875,164.22000122070312,27963000.0,160.52647399902344
164.3300018310547,160.6300048828125,164.0,162.32000732421875,35655800.0,158.66920471191406
167.25999450683594,161.83999633789062,162.1300048828125,165.25999450683594,42427400.0,161.5430450439453
169.1999969482422,165.27000427246094,166.41000366210938,169.10000610351562,53569400.0,165.29669189453125
177.75,173.8000030517578,175.22999572753906,176.57000732421875,66539400.0,172.5986785888672
177.5,174.44000244140625,175.8800048828125,176.88999938964844,34068200.0,172.91148376464844
184.25,178.1699981689453,178.25,183.8300018310547,56201300.0,179.69541931152344
187.6699981689453,184.75,185.17999267578125,185.16000366210938,42451400.0,180.99546813964844
186.22000122070312,183.6699981689453,184.99000549316406,186.0500030517578,28402800.0,181.86546325683594
187.39999389648438,185.22000122070312,186.5500030517578,187.36000061035156,23211200.0,183.14599609375
190.3699951171875,187.64999389648438,187.74000549316406,190.0399932861328,27989300.0,185.76571655273438
190.05999755859375,187.4499969482422,189.49000549316406,188.58999633789062,26212200.0,185.0592041015625
189.52999877929688,187.86000061035156,189.00999450683594,188.14999389648438,20778800.0,184.62744140625
187.07000732421875,185.10000610351562,186.77999877929688,186.44000244140625,23695200.0,182.949462890625
188.4600067138672,186.0,186.07000732421875,188.17999267578125,19183100.0,184.6568603515625
188.91000366210938,186.36000061035156,188.0,186.99000549316406,17294000.0,183.48916625976562
187.80999755859375,186.1300048828125,187.19000244140625,186.30999755859375,18297700.0,182.82188415527344
189.27000427246094,186.91000366210938,188.0,187.6300048828125,18400800.0,184.11717224121094
188.8800048828125,186.77999877929688,188.3800048828125,187.16000366210938,15240700.0,183.65597534179688
188.5,185.75999450683594,186.35000610351562,188.36000061035156,20058400.0,184.83352661132812
188.83999633789062,186.2100067138672,188.77000427246094,188.14999389648438,23234000.0,184.62744140625
189.64999389648438,187.64999389648438,188.22999572753906,188.5800018310547,17461000.0,185.0493927001953
188.75,186.8699951171875,187.60000610351562,187.89999389648438,22514100.0,184.38211059570312
188.0,186.77999877929688,187.72000122070312,187.5,18690500.0,183.98960876464844
188.22999572753906,186.13999938964844,187.22000122070312,186.8699951171875,27482800.0,183.37139892578125
190.25999450683594,187.75,187.99000549316406,190.24000549316406,23442500.0,186.67831420898438
193.4199981689453,191.35000610351562,191.63999938964844,191.8300018310547,26266200.0,188.2385711669922
193.94000244140625,192.36000061035156,193.07000732421875,193.30999755859375,21566000.0,189.69082641601562
194.0800018310547,191.9199981689453,193.6300048828125,193.97999572753906,20933600.0,190.34829711914062
194.1999969482422,192.33999633789062,194.13999938964844,193.4600067138672,21347200.0,189.83802795410156
192.0,189.77000427246094,191.1699981689453,191.6999969482422,26656800.0,188.1109619140625
191.97000122070312,190.2100067138672,191.35000610351562,191.22999572753906,18308500.0,187.6497802734375
192.61000061035156,191.14999389648438,191.38999938964844,192.27999877929688,16911100.0,188.6800994873047
192.8800048828125,190.44000244140625,192.4199981689453,190.6999969482422,21638400.0,187.1296844482422
191.57000732421875,190.22000122070312,191.5500030517578,190.8000030517578,21610100.0,187.22784423828125
190.16000366210938,188.25999450683594,190.02999877929688,188.83999633789062,61719200.0,185.30450439453125
189.22000122070312,187.1999969482422,187.8800048828125,188.74000549316406,18484900.0,185.20639038085938
186.3300018310547,183.4499969482422,185.13999938964844,185.69000244140625,33578500.0,182.21348571777344
187.1999969482422,185.72999572753906,186.35000610351562,186.5,20628700.0,183.00833129882812
188.35000610351562,184.94000244140625,187.25,185.4600067138672,25711900.0,181.98780822753906
186.14999389648438,184.6999969482422,186.1199951171875,184.9199981689453,27200400.0,181.45790100097656
184.9199981689453,180.72999572753906,183.39999389648438,182.1699981689453,31663100.0,178.75938415527344
186.52999877929688,182.5399932861328,182.99000549316406,184.42999267578125,24569200.0,180.9770965576172
187.27999877929688,184.02999877929688,185.22999572753906,184.16000366210938,25285300.0,180.712158203125
186.2100067138672,183.8000030517578,184.10000610351562,185.5,17365200.0,182.02703857421875
187.19000244140625,182.91000366210938,186.2899932861328,185.11000061035156,22737700.0,181.6443634033203
187.3000030517578,183.4199981689453,183.82000732421875,187.17999267578125,17731300.0,183.6755828857422
187.9499969482422,183.5399932861328,187.7899932861328,183.9199981689453,13954800.0,180.4766387939453
186.41000366210938,184.27999877929688,185.25999450683594,185.39999389648438,16604200.0,181.92892456054688
188.42999267578125,185.1999969482422,185.4199981689453,187.97000122070312,17485200.0,184.45079040527344
190.67999267578125,189.3000030517578,189.5,190.5800018310547,19756600.0,187.01194763183594
191.27999877929688,190.17999267578125,190.7100067138672,190.35000610351562,15939100.0,186.7862548828125
189.77999877929688,187.61000061035156,188.5,187.8800048828125,18831500.0,184.3625030517578
191.41000366210938,189.30999755859375,189.52999877929688,191.02999877929688,18041100.0,187.45350646972656
191.83999633789062,190.89999389648438,191.0800018310547,191.3300018310547,12513900.0,187.74789428710938
192.64999389648438,190.4199981689453,191.52000427246094,190.91000366210938,15043100.0,187.3357696533203
191.8699951171875,189.1999969482422,189.75,191.4499969482422,15534500.0,187.8656463623047
191.8000030517578,189.92999267578125,191.77999877929688,190.39999389648438,16393400.0,186.8353271484375
192.5500030517578,189.69000244140625,189.69000244140625,191.8800048828125,20286800.0,188.28761291503906
192.42999267578125,190.1699981689453,191.77999877929688,191.44000244140625,20676200.0,187.8558349609375
191.9600067138672,189.55999755859375,190.67999267578125,191.61000061035156,15989400.0,188.0226593017578
193.66000366210938,192.0500030517578,192.4499969482422,193.0,18697900.0,189.3866424560547
194.85000610351562,192.42999267578125,193.05999755859375,194.82000732421875,16709900.0,191.17257690429688
195.9600067138672,193.61000061035156,194.61000061035156,194.2100067138672,19076000.0,190.57398986816406
195.19000244140625,190.10000610351562,194.99000549316406,190.97999572753906,24024000.0,187.40444946289062
192.1999969482422,189.07000732421875,191.89999389648438,189.91000366210938,21029500.0,186.35447692871094
192.13999938964844,189.33999633789062,190.3000030517578,190.2899932861328,39373000.0,186.7273712158203
201.75999450683594,197.30999755859375,199.1300048828125,201.5,67935700.0,197.7274932861328
208.3800048828125,200.35000610351562,200.5800018310547,207.38999938964844,62404000.0,203.50721740722656
208.74000549316406,205.47999572753906,207.02999877929688,207.99000549316406,33447400.0,204.0959930419922
209.25,207.07000732421875,208.0,209.07000732421875,25425400.0,205.15579223632812
209.5,206.75999450683594,209.32000732421875,207.11000061035156,25587400.0,203.23248291015625
207.80999755859375,204.52000427246094,206.0500030517578,207.25,22525500.0,203.36985778808594
209.77999877929688,207.1999969482422,209.52999877929688,208.8800048828125,23492600.0,204.96932983398438
209.10000610351562,206.6699981689453,207.36000061035156,207.52999877929688,24611200.0,204.3588104248047
210.9499969482422,207.6999969482422,209.30999755859375,208.8699951171875,25890900.0,205.6783447265625
210.55999755859375,208.25999450683594,210.16000366210938,209.75,20748000.0,206.54489135742188
210.74000549316406,208.3300018310547,209.22000122070312,210.24000549316406,28807600.0,207.0274200439453
213.80999755859375,211.47000122070312,211.75,213.32000732421875,28500400.0,210.06033325195312
217.9499969482422,213.16000366210938,213.44000244140625,217.5800018310547,35427000.0,214.25523376464844
219.17999267578125,215.11000061035156,218.10000610351562,215.4600067138672,30287700.0,212.16763305664062
217.19000244140625,214.02999877929688,216.8000030517578,215.0399932861328,26159800.0,211.7540283203125
216.36000061035156,213.83999633789062,214.10000610351562,215.0500030517578,19018100.0,211.76390075683594
217.0500030517578,214.60000610351562,214.64999389648438,215.49000549316406,18883200.0,212.1971893310547
216.89999389648438,215.11000061035156,216.60000610351562,216.16000366210938,18476400.0,212.85694885253906
218.74000549316406,216.3300018310547,217.14999389648438,217.94000244140625,20525100.0,214.6097412109375
220.5399932861328,218.9199981689453,219.00999450683594,219.6999969482422,22776800.0,216.3428497314453
223.49000549316406,219.41000366210938,220.14999389648438,222.97999572753906,27254800.0,219.57272338867188
228.25999450683594,222.39999389648438,223.25,225.02999877929688,48793800.0,221.5913848876953
228.8699951171875,226.0,226.50999450683594,227.6300048828125,43340100.0,224.1516571044922
229.17999267578125,226.6300048828125,228.41000366210938,228.36000061035156,27390100.0,224.87049865722656
229.6699981689453,225.10000610351562,228.99000549316406,226.8699951171875,33333000.0,223.4032745361328
227.35000610351562,221.3000030517578,226.22999572753906,223.10000610351562,34290000.0,219.69090270996094
225.3699951171875,220.7100067138672,221.85000610351562,221.3000030517578,37619800.0,217.9184112548828
221.85000610351562,216.47000122070312,220.9499969482422,218.3300018310547,39516500.0,214.99375915527344
224.3000030517578,216.55999755859375,218.00999450683594,223.85000610351562,35749000.0,220.429443359375
225.0,219.83999633789062,224.94000244140625,221.07000732421875,49278700.0,217.69192504882812
228.35000610351562,222.57000732421875,223.52000427246094,226.41000366210938,41706400.0,222.9503173828125
226.83999633789062,222.52000427246094,225.75,223.83999633789062,31999300.0,220.41957092285156
222.9499969482422,217.27000427246094,222.14999389648438,217.8800048828125,37195100.0,214.5506591796875
221.85000610351562,217.1199951171875,217.7899932861328,218.24000549316406,31571700.0,214.90516662597656
219.6199951171875,215.3000030517578,218.5,218.3699951171875,27123800.0,215.03314208984375
222.27999877929688,219.14999389648438,220.24000549316406,220.02999877929688,26608800.0,216.66781616210938
221.36000061035156,217.2899932861328,220.77999877929688,217.66000366210938,96246700.0,214.3340301513672
221.25999450683594,216.6300048828125,216.82000732421875,220.7899932861328,27693400.0,217.4161834716797
222.82000732421875,219.6999969482422,219.75,222.19000244140625,24554400.0,218.7947998046875
223.75,219.75999450683594,221.0,220.4199981689453,23984700.0,217.05184936523438
226.44000244140625,223.5399932861328,223.82000732421875,224.9499969482422,30181200.0,221.51260375976562
225.83999633789062,224.02000427246094,224.7899932861328,225.74000549316406,22929400.0,222.29054260253906
229.4199981689453,226.35000610351562,227.9499969482422,227.25999450683594,23600800.0,223.78732299804688
230.0,226.6300048828125,227.25,229.27999877929688,24788200.0,225.77645874023438
233.47000122070312,229.77999877929688,230.0500030517578,232.07000732421875,28654800.0,228.52381896972656
232.35000610351562,226.72999572753906,230.77999877929688,227.99000549316406,32042000.0,224.5061798095703
228.41000366210938,220.5800018310547,227.9600067138672,224.2899932861328,33580500.0,220.8627166748047
224.8000030517578,220.1999969482422,222.2100067138672,223.77000427246094,29663900.0,220.3506622314453
227.27000427246094,222.25,223.63999938964844,226.8699951171875,26891000.0,223.4032745361328
226.35000610351562,216.0500030517578,225.4600067138672,216.36000061035156,41990600.0,213.05389404296875
219.5,212.32000732421875,214.52000427246094,214.4499969482422,53124400.0,211.17306518554688
222.8800048828125,216.83999633789062,220.4199981689453,222.11000061035156,40337900.0,218.71603393554688
221.8300018310547,217.27000427246094,221.16000366210938,217.36000061035156,30791000.0,214.03860473632812
222.99000549316406,216.75999450683594,218.92999267578125,222.14999389648438,29184000.0,218.7554168701172
222.63999938964844,219.33999633789062,222.3000030517578,221.19000244140625,22885400.0,217.81008911132812
219.74000549316406,213.0,217.86000061035156,216.02000427246094,32581300.0,212.71908569335938
221.25999450683594,217.42999267578125,218.05999755859375,219.30999755859375,33078700.0,215.95880126953125
223.36000061035156,218.94000244140625,219.7899932861328,220.64999389648438,28792100.0,217.2783203125
223.25,214.6999969482422,215.8300018310547,222.72999572753906,38767800.0,219.3265380859375
224.22999572753906,214.5399932861328,222.60000610351562,215.08999633789062,40925500.0,211.80328369140625
221.3800048828125,216.75,217.7100067138672,219.8000030517578,29855800.0,216.4413299560547
220.19000244140625,212.6699981689453,215.89999389648438,216.3000030517578,47258400.0,212.9947967529297
219.69000244140625,206.08999633789062,219.19000244140625,212.24000549316406,45935500.0,208.99685668945312
215.17999267578125,209.27000427246094,211.14999389648438,213.3000030517578,36660000.0,210.0406494140625
220.4499969482422,216.6199951171875,216.8800048828125,218.86000061035156,38358900.0,215.51568603515625
222.36000061035156,216.80999755859375,219.0500030517578,222.22000122070312,58323200.0,218.8243408203125
213.64999389648438,205.42999267578125,209.5500030517578,207.47999572753906,91328700.0,204.3095703125
204.38999938964844,198.1699981689453,204.3000030517578,201.58999633789062,66163700.0,198.50958251953125
204.72000122070312,201.69000244140625,201.9199981689453,203.77000427246094,31882900.0,200.65626525878906
210.05999755859375,204.1300048828125,205.97000122070312,209.9499969482422,33424400.0,206.7418212890625
210.1199951171875,206.75,209.97999572753906,208.49000549316406,25362600.0,206.02049255371094
206.00999450683594,202.25,205.5500030517578,204.47000122070312,34365800.0,202.048095703125
199.85000610351562,193.7899932861328,199.0,194.1699981689453,51135500.0,191.87008666992188
197.17999267578125,191.4499969482422,191.6300048828125,192.22999572753906,46882900.0,189.9530792236328
194.47999572753906,185.92999267578125,193.89999389648438,186.8000030517578,60801000.0,184.58740234375
191.97000122070312,186.89999389648438,188.38999938964844,191.41000366210938,46478800.0,189.14279174804688
194.97000122070312,189.4600067138672,190.5,193.52999877929688,36928300.0,191.23768615722656
190.6999969482422,184.99000549316406,190.0,185.86000061035156,41925300.0,183.65853881835938
181.47000122070312,175.50999450683594,178.3699951171875,176.97999572753906,67825200.0,174.8837127685547
180.27000427246094,176.5500030517578,179.72999572753906,176.77999877929688,31124200.0,174.6860809326172
176.60000610351562,172.10000610351562,174.94000244140625,172.2899932861328,23624000.0,170.24925231933594
174.9499969482422,170.25999450683594,174.24000549316406,174.6199951171875,44998500.0,172.55166625976562
174.77000427246094,170.8800048828125,171.50999450683594,174.24000549316406,41387400.0,172.17616271972656
181.2899932861328,174.92999267578125,176.72999572753906,180.94000244140625,46062500.0,178.7967987060547
182.8000030517578,177.6999969482422,182.66000366210938,179.5500030517578,41770000.0,177.4232635498047
180.3300018310547,177.02999877929688,180.2899932861328,178.5800018310547,39531500.0,176.4647674560547
184.94000244140625,181.2100067138672,184.4600067138672,184.82000732421875,40802500.0,182.630859375
182.38999938964844,176.27000427246094,180.9499969482422,176.69000244140625,41344300.0,174.59715270996094
174.77999877929688,170.4199981689453,171.75999450683594,174.72000122070312,43098400.0,172.65048217773438
174.49000549316406,168.3000030517578,173.49000549316406,168.49000549316406,42281600.0,166.49427795410156
170.08999633789062,163.3300018310547,165.0,169.60000610351562,62026000.0,167.59112548828125
171.7899932861328,167.0,171.66000366210938,168.6300048828125,47281700.0,166.6326141357422
171.9199981689453,169.02000427246094,170.39999389648438,169.10000610351562,35627700.0,167.0970458984375
172.57000732421875,169.5500030517578,170.49000549316406,170.9499969482422,31898600.0,168.9251251220703
169.0800018310547,165.27999877929688,169.0,165.47999572753906,40703700.0,163.51991271972656
168.35000610351562,162.72999572753906,165.4499969482422,163.94000244140625,44287900.0,161.9981689453125
167.52999877929688,164.38999938964844,165.3800048828125,166.07000732421875,33841500.0,164.10293579101562
167.4499969482422,159.08999633789062,166.0,160.88999938964844,49047300.0,158.9842987060547
162.11000061035156,155.3000030517578,160.39999389648438,156.8300018310547,64773000.0,154.97239685058594
158.16000366210938,149.6300048828125,156.86000061035156,150.72999572753906,95744600.0,148.9446258544922
151.5500030517578,146.58999633789062,148.14999389648438,146.8300018310547,37169200.0,145.09083557128906
157.22999572753906,146.72000122070312,148.3000030517578,157.1699981689453,58582500.0,155.308349609375
156.77000427246094,150.07000732421875,155.83999633789062,156.14999389648438,53117100.0,154.30044555664062
158.52000427246094,154.5500030517578,157.5,156.22999572753906,42291400.0,154.37948608398438
159.36000061035156,156.47999572753906,158.52999877929688,157.74000549316406,35003500.0,155.87161254882812
158.85000610351562,154.22999572753906,154.88999938964844,157.9199981689453,37039700.0,156.0494842529297
145.72000122070312,142.0,143.97999572753906,142.19000244140625,91312200.0,140.50579833984375
148.5500030517578,143.8000030517578,144.52999877929688,148.25999450683594,58607100.0,146.50389099121094
148.8300018310547,145.89999389648438,148.6999969482422,147.92999267578125,54777800.0,146.1778106689453
151.82000732421875,148.52000427246094,149.55999755859375,150.75,41025300.0,148.96438598632812
154.52999877929688,149.6300048828125,151.2899932861328,153.30999755859375,45099100.0,151.4940643310547
153.97000122070312,150.86000061035156,152.5,153.8000030517578,35780700.0,151.978271484375
153.6999969482422,151.50999450683594,152.8800048828125,152.2899932861328,27023200.0,150.4861602783203
151.27000427246094,149.22000122070312,150.85000610351562,150.0,32439200.0,148.22328186035156
153.38999938964844,150.0500030517578,150.27000427246094,153.07000732421875,28710900.0,151.25692749023438
155.8800048828125,153.0,153.0800018310547,154.94000244140625,30569700.0,153.1047821044922
157.66000366210938,153.25999450683594,154.1999969482422,155.86000061035156,29821200.0,154.01388549804688
157.8800048828125,155.97999572753906,157.5,156.82000732421875,33751000.0,154.96249389648438
156.72999572753906,152.6199951171875,156.41000366210938,153.3000030517578,30394000.0,151.4842071533203
155.13999938964844,151.6999969482422,154.14999389648438,153.9199981689453,23130600.0,152.0968475341797
154.47999572753906,151.74000549316406,154.11000061035156,152.6999969482422,25441500.0,150.89129638671875
158.1300048828125,154.32000732421875,155.47999572753906,157.75999450683594,33535500.0,155.891357421875
156.3300018310547,153.66000366210938,155.7899932861328,156.3000030517578,26192100.0,154.4486541748047
158.1300048828125,154.11000061035156,156.25,154.67999267578125,41587200.0,152.84783935546875
166.14999389648438,160.22999572753906,163.25,165.25,61109800.0,163.2926483154297
169.0,164.55999755859375,166.11000061035156,166.44000244140625,40739600.0,164.46856689453125
168.97999572753906,165.92999267578125,166.9600067138672,166.52000427246094,32668100.0,164.547607421875
171.66000366210938,167.27999877929688,167.41000366210938,171.25,31495500.0,169.22158813476562
175.0800018310547,172.35000610351562,172.86000061035156,174.17999267578125,36101600.0,172.1168670654297
175.57000732421875,172.85000610351562,174.64999389648438,174.24000549316406,28239600.0,172.17616271972656
173.94000244140625,170.33999633789062,172.39999389648438,170.94000244140625,31741700.0,168.91526794433594
170.66000366210938,168.4199981689453,168.99000549316406,170.41000366210938,23820000.0,169.1137237548828
171.2100067138672,169.25,171.0500030517578,169.42999267578125,20993400.0,168.14117431640625
171.0,169.6999969482422,170.10000610351562,170.88999938964844,22283500.0,169.59007263183594
172.47999572753906,169.9199981689453,171.38999938964844,170.17999267578125,22490200.0,168.88546752929688
171.25999450683594,169.3800048828125,169.7100067138672,170.8000030517578,21835700.0,169.5007781982422
171.6999969482422,169.75,171.25,170.4199981689453,24626800.0,169.1236572265625
171.44000244140625,169.49000549316406,169.7100067138672,170.92999267578125,18972800.0,169.6297607421875
173.32000732421875,170.99000549316406,171.19000244140625,172.02999877929688,26114400.0,170.72140502929688
172.3699951171875,170.3000030517578,171.8000030517578,171.05999755859375,17249700.0,169.7587890625
173.0,171.3800048828125,171.5800018310547,172.97000122070312,18913200.0,171.6542510986328
175.8699951171875,173.9499969482422,174.16000366210938,174.22999572753906,21873400.0,172.90467834472656
175.3000030517578,173.1699981689453,173.7100067138672,174.3300018310547,17070200.0,173.00392150878906
175.0,172.72999572753906,173.2100067138672,174.8699951171875,27835400.0,173.539794921875
174.91000366210938,172.9199981689453,174.32000732421875,173.14999389648438,28215400.0,171.8328857421875
175.14999389648438,172.88999938964844,174.27999877929688,174.97000122070312,25886200.0,173.6390380859375
177.75,173.97000122070312,175.69000244140625,175.85000610351562,27436200.0,174.51235961914062
176.0,174.5399932861328,175.94000244140625,175.52999877929688,19737400.0,174.1947784423828
175.49000549316406,173.94000244140625,174.6699981689453,174.52000427246094,20810400.0,173.19247436523438
174.44000244140625,172.02000427246094,173.8699951171875,172.5,24796400.0,171.18783569335938
173.07000732421875,169.5,170.32000732421875,172.91000366210938,23999400.0,171.59471130371094
179.1199951171875,175.35000610351562,175.49000549316406,178.89999389648438,32011000.0,177.5391387939453
182.6699981689453,179.3699951171875,180.0,180.91000366210938,32467600.0,179.53387451171875
183.3000030517578,180.9199981689453,182.25,181.7100067138672,31032500.0,180.32777404785156
184.10000610351562,182.55999755859375,183.89999389648438,183.72999572753906,23579500.0,182.3323974609375
187.3300018310547,183.74000549316406,184.85000610351562,186.1199951171875,39042900.0,184.7042236328125
188.38999938964844,185.7899932861328,185.8000030517578,188.02000427246094,26219800.0,186.58978271484375
188.99000549316406,185.9199981689453,188.35000610351562,186.52999877929688,31646400.0,185.11111450195312
189.49000549316406,184.72999572753906,186.22999572753906,188.16000366210938,31035200.0,186.7287139892578
196.3300018310547,189.80999755859375,190.02000427246094,195.08999633789062,51034200.0,193.60598754882812
197.69000244140625,190.77999877929688,195.33999633789062,191.0500030517578,42407700.0,189.5967254638672
191.97999572753906,186.60000610351562,191.50999450683594,188.74000549316406,43845300.0,187.30429077148438
192.8800048828125,184.5800018310547,191.66000366210938,186.7899932861328,49800500.0,185.36912536621094
189.75999450683594,186.5500030517578,188.75,188.47000122070312,29848400.0,187.03634643554688
189.55999755859375,187.52999877929688,188.9499969482422,188.72000122070312,20780400.0,187.28443908691406
190.0800018310547,188.5399932861328,189.8300018310547,189.9499969482422,23564000.0,188.5050811767578
191.67999267578125,188.3800048828125,191.63999938964844,191.24000549316406,27862000.0,189.7852783203125
